,PrimaryPropertyType,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFAParking,ENERGYSTARScore,Latitude,Longitude,PropertyGFATotalLog,SiteEnergyUse(kBtu)Log,TotalGHGEmissionsLog
1509,OTHER,EAST,1912,1.0,3.0,0.0,72.0,47.613154205,-122.32255345,4.5277329852492025,5.886424223038633,1.2525988740428131
1510,OTHER,NORTH,1948,1.0,2.0,0.0,72.0,47.733681704999995,-122.3136638,4.674282307975821,6.778798280330796,1.62210589305972
1511,ECOLE,BALLARD,1989,1.0,2.0,0.0,86.5,47.67353939,-122.39164679999999,4.758139463082176,6.237976460841351,1.0813404398972282
1512,BOUTIQUE,EAST,1997,1.0,1.0,38585.0,17.0,47.682058555,-122.3168563,4.884143716693356,7.144970405453195,2.553921336289519
1513,CULTE,EAST,1938,1.0,3.0,0.0,84.5,47.66290259,-122.31493255000001,4.42115953477408,5.8492049827334025,1.4094383577184195
1514,BUREAU,CENTRAL,1956,6.0,2.0,0.0,72.0,47.601951045,-122.2844403,4.8800586355282505,6.522450361239327,1.3657950271853356
1515,RESIDENCE,EAST,1947,1.0,2.0,0.0,72.0,47.62161899,-122.3123456,4.33557824276245,6.2355787499516655,1.7584836889100834
1516,BOUTIQUE,MAGQUEE,1921,1.0,3.0,0.0,72.0,47.633233454999996,-122.36285905,4.362482474751174,5.672050329820217,0.515320097434316
1517,OTHER,MAGQUEE,1956,1.0,2.0,0.0,72.0,47.632714175000004,-122.36141785000001,4.565505440817366,6.7382283752203875,1.5815463528409204
1518,Warehouse,GREATER,1977,1.0,1.0,0.0,72.0,47.530980115,-122.32780615,4.380645319190925,5.564353079035589,0.40812064999589154
1519,Warehouse,GREATER,1953,1.0,1.0,0.0,37.0,47.533153155,-122.32590145,4.627570664180543,5.945459739176144,1.3893402387676437
1520,BOUTIQUE,GREATER,1979,1.0,1.0,0.0,72.0,47.5337929,-122.3306001,4.5679903942616775,5.551923550854806,0.8170813857229705
1521,Warehouse,GREATER,1964,1.0,2.0,0.0,72.0,47.536304025,-122.32955175000001,4.3692158574101425,5.647948783784091,0.4913255372773975
1522,OTHER,MAGQUEE,1948,1.0,2.0,0.0,72.0,47.625187780000005,-122.35316965000001,4.487421211359474,6.247576591691682,1.856344944420249
1523,Warehouse,GREATER,1972,1.0,1.0,0.0,72.0,47.56623013,-122.32438567,4.36608659902,5.174020948566641,0.017874918659830503
1524,Warehouse,GREATER,1974,1.0,1.0,0.0,100.0,47.56504246,-122.324768775,4.544638456623337,6.019771834985879,1.2385968155510576
1525,REWarehouse,GREATER,1961,1.0,1.0,0.0,72.0,47.56478031,-122.32644701999999,4.40784960347914,5.971704218984195,1.168903877535218
1526,Warehouse,GREATER,1974,1.0,1.0,0.0,87.0,47.564458935000005,-122.324746815,4.637289547678175,5.6207473292516354,0.46368518151951177
1527,BUREAU,LAKE,1995,1.0,3.0,0.0,13.5,47.65575814,-122.34207395,4.30984300471607,6.369359618655946,1.784450504367403
1528,BUREAU,WEST,1983,1.0,3.0,6300.0,87.0,47.703479385,-122.33422909999999,4.392626616474039,5.793258808225538,0.6364832635576845
1529,ECOLE,WEST,1956,1.0,1.0,0.0,86.0,47.714577265,-122.3297697,4.654888547524308,6.283189360246752,1.8333435956986246
1530,CULTE,WEST,2002,1.0,1.0,0.0,44.5,47.714593019999995,-122.32810705,4.397157574202141,5.819257772405848,1.3112354479578499
1531,OTHER,MAGQUEE,2008,1.0,2.0,0.0,72.0,47.62526703,-122.35187531,4.363574377010446,6.485528079826942,1.9786369483844743
1532,OTHER,CENTRAL,1991,1.0,3.0,0.0,72.0,47.623416785,-122.29676545000001,4.5324231190671025,6.77946275263831,2.1322685772489725
1533,HOTEL,DOWNTOWN,2006,1.0,10.0,22225.0,18.5,47.605049565,-122.336102675,5.593897194373568,7.274679002287742,2.680522327528083
1534,CULTE,NORTH,1961,1.0,2.0,0.0,72.0,47.718589984999994,-122.32123695,4.883519485656716,6.227883970519592,1.7907042643336808
1535,ECOLE,NORTH,1988,1.0,2.0,0.0,71.5,47.719216925,-122.3217794,4.518000379235449,6.231391945833302,1.793406044759063
1536,OTHER,WEST,2004,1.0,1.0,14570.0,72.0,47.68747677,-122.35486985,4.437369992197025,6.041959953052139,1.440586268434852
1537,ECOLE,CENTRAL,1950,1.0,1.0,0.0,93.5,47.622893415,-122.28840355,5.040578607526734,6.429776493760135,2.0512713660780952
1538,OTHER,CENTRAL,1911,1.0,3.0,0.0,72.0,47.61795868,-122.3084728,4.401400540781544,6.070176132996467,1.690699953069962
1539,BOUTIQUE,NORTH,1996,1.0,1.0,0.0,45.5,47.709398125,-122.31713565,4.650841561464383,7.080542058572902,2.5258113582269544
1540,OTHER,EAST,1907,1.0,2.0,0.0,72.0,47.61340332,-122.320350625,4.348694190265541,5.307323955272006,0.6588645668644764
1541,RESIDENCE,EAST,1912,1.0,3.0,0.0,72.0,47.6138975,-122.320349,4.380211241711606,5.988615803460505,0.9697379104994055
1542,BUREAU,EAST,1920,1.0,2.0,0.0,64.0,47.613922,-122.316421,4.326909078957348,5.903087815514105,0.7466341989375788
1543,BUREAU,EAST,1920,1.0,3.0,0.0,64.5,47.613923535,-122.31601895,4.369623976640632,6.431359555219174,2.105488736475992
1544,OTHER,EAST,1975,3.0,2.0,11328.0,72.0,47.616746500000005,-122.31109845,4.589715085985023,6.525660678305671,1.452267217152027
1545,RESIDENCE,EAST,1998,1.0,5.0,14625.0,93.5,47.61550967,-122.31101875,4.7245543842826985,6.524449386958475,1.9090547250612464
1546,Warehouse,EAST,1920,1.0,2.0,0.0,98.5,47.61482051,-122.31525264999999,4.362482474751174,4.9098394001002195,-0.05554537036823434
1547,Warehouse,EAST,1958,1.0,2.0,0.0,67.5,47.61465178,-122.3160081,4.79155030502733,5.766035525825588,0.6089655843928903
1548,BUREAU,EAST,1925,1.0,2.0,0.0,96.0,47.61553614,-122.32042935000001,4.446195313014636,6.041852087534279,0.8928019262207312
1549,OTHER,EAST,1924,1.0,2.0,0.0,72.0,47.663939490000004,-122.31713239999999,4.334453751150931,6.2243813772223575,1.067776848474801
1550,OTHER,EAST,1929,1.0,3.0,0.0,72.0,47.66512338,-122.31661919999999,4.445728714307106,6.275892271221727,1.7522878257152903
1551,ECOLE,CENTRAL,2000,1.0,2.0,0.0,70.0,47.622898234999994,-122.28700895,4.485181771387377,6.2020456122168,1.7367338062538447
1552,BOUTIQUE,DOWNTOWN,2000,1.0,3.0,0.0,71.5,47.59948603,-122.32033014999999,4.740117836321157,6.546536900223931,1.6077877074818576
1553,ECOLE,CENTRAL,1951,1.0,2.0,0.0,72.0,47.613797055000006,-122.3123641,4.566142755514669,6.252759481631017,1.7166821195435167
1554,BUREAU,EAST,1958,1.0,3.0,0.0,71.0,47.615480105,-122.311925,4.412191655241569,6.334617065735191,1.759723952556374
1555,CULTE,EAST,1929,1.0,1.0,0.0,39.5,47.63153991,-122.32089145,4.576341350205793,6.522486807079627,2.1484678028581867
1556,ECOLE,EAST,1925,1.0,2.0,0.0,90.0,47.640722365,-122.30472965000001,4.435732912484542,6.087114340775464,1.6475717969259116
1557,RESIDENCE,CENTRAL,2004,1.0,6.0,17486.5,100.0,47.616090485,-122.30970149999999,4.98779581905728,5.996391059680626,0.8396012569029242
1558,BUREAU,WEST,1982,1.0,3.0,0.0,79.0,47.698939875,-122.34161510000001,4.399864008046825,5.955444509519918,1.3556428813602506
1559,CULTE,MAGQUEE,1953,1.0,2.0,0.0,12.5,47.647779334999996,-122.39988389999999,4.502495399912551,6.196723366478429,1.8159221763914584
1560,ECOLE,MAGQUEE,1953,1.0,1.0,0.0,88.5,47.647779334999996,-122.39988389999999,4.318292949219194,6.0907905992081925,1.620316127745042
1561,Warehouse,GREATER,1967,1.0,2.0,0.0,1.0,47.594240490000004,-122.32196135,4.343566132386124,6.271158849908687,1.7907137203010184
1562,REWarehouse,GREATER,1970,1.0,1.0,0.0,72.0,47.562636600000005,-122.3235502,4.359645792674543,6.988744111083003,2.0600298295291313
1563,OTHER,GREATER,1907,1.0,5.0,0.0,72.0,47.561599835,-122.3236909,4.556302500767287,6.0467543161413575,1.6277319692587753
1564,BOUTIQUE,GREATER,1971,1.0,1.0,0.0,15.5,47.56159605,-122.326024645,4.452093249017731,6.443241483754071,1.7574248308287808
1565,CULTE,EAST,1955,1.0,1.0,0.0,79.5,47.678121829999995,-122.2900056,4.463579467456969,5.933817008227422,1.3592526712861057
1566,BUREAU,EAST,1982,1.0,3.0,9616.0,81.5,47.63441806,-122.28057142,4.460115709378327,5.865061842934937,0.7084075941872636
1567,BUREAU,BALLARD,1988,1.0,2.0,0.0,6.5,47.655653290000004,-122.3620381,4.312494707189671,6.279879472418591,1.6285700259425337
1568,Laboratoire,MAGQUEE,1985,1.0,2.0,0.0,72.0,47.652314525,-122.36156795,4.633720878999598,6.98635060322075,2.4219211768856868
1569,Warehouse,GREATER,1965,1.0,1.0,0.0,59.5,47.54748636,-122.32543749999999,4.488550716500444,5.726215796233463,0.5698970537141511
1570,RESIDENCE,EAST,1900,1.0,3.0,0.0,72.0,47.59901628,-122.331507715,4.345726512774175,6.23964024682761,1.6823013099314197
1571,Warehouse,GREATER,1922,1.0,1.0,0.0,76.0,47.593797825,-122.32666205000001,4.57287160220048,5.954370661097885,0.8890104712459557
1572,BUREAU,DOWNTOWN,2000,1.0,11.0,0.0,88.5,47.5970147,-122.3277133,5.428345408184885,7.184593984351418,2.035577187205219
1573,BUREAU,DOWNTOWN,2000,1.0,11.0,0.0,79.0,47.59706,-122.32813,4.835386141677819,6.577764957526908,1.4211101297934343
1574,BUREAU,DOWNTOWN,2000,1.0,11.0,0.0,88.5,47.596381625,-122.327905955,5.436456849489467,7.156385042478407,1.9997038394690234
1575,ECOLE,EAST,1924,1.0,3.0,0.0,97.0,47.664027505,-122.27252659999999,4.989004615698537,6.565182987881682,2.186345251157186
1576,BUREAU,MAGQUEE,1982,1.0,5.0,48662.5,70.0,47.62495903,-122.3600325,4.7325143804269665,6.509243128618463,1.3525444500850152
1577,RESTAURANT,DOWNTOWN,1985,1.0,13.0,0.0,98.0,47.608072445,-122.33961822500001,4.623249290397901,6.891167362623497,2.4338656695576133
1578,BUREAU,DOWNTOWN,1982,1.0,24.0,0.0,64.5,47.617078595,-122.351593255,5.078097778582416,6.935839587740215,1.7791653449775366
1579,OTHER,NORTH,1965,1.0,1.0,0.0,72.0,47.719808295,-122.29809405,4.3926442017384275,6.111741554591091,1.4608015726813477
1580,ECOLE,CENTRAL,2013,1.5,1.0,0.0,72.0,47.596997675,-122.3015429,4.759426083090233,6.508379491580431,1.9039126362401275
1581,ECOLE,EAST,2006,1.0,5.0,0.0,72.0,47.617975875,-122.3217646,4.924279286061882,7.088131959974338,2.6428478256965193
1582,BOUTIQUE,DOWNTOWN,1991,1.0,3.0,0.0,94.5,47.608674210000004,-122.3388143,5.012837224705172,6.531616542662494,1.7463239104749446
1583,BOUTIQUE,WEST,2008,1.0,1.0,0.0,59.0,47.56148272,-122.38532839,4.5782264914599375,6.911436222580261,2.2508207864598844
1584,BOUTIQUE,EAST,1950,1.0,2.0,0.0,87.5,47.62256472,-122.3212037,4.822802052628895,6.951536577107239,1.8502494637849178
1585,BOUTIQUE,MAGQUEE,2006,1.0,4.0,0.0,4.0,47.624871555,-122.3472013,4.531606631932722,6.545743767869291,1.3890392137851806
1586,BOUTIQUE,MAGQUEE,2006,1.0,4.0,0.0,80.0,47.624868815,-122.34707021,4.66256896693326,6.921343681781456,2.296331483018172
1587,BOUTIQUE,EAST,1996,1.0,3.0,0.0,86.5,47.61378549,-122.3213193,4.66032464388946,6.742987901166622,1.9465134306226624
1588,OTHER,CENTRAL,1991,1.0,1.0,0.0,72.0,47.616742814999995,-122.30200645,4.653212513775344,6.5461532440825945,2.141690986413665
1589,OTHER,GREATER,1999,1.0,6.0,0.0,72.0,47.594897015,-122.33088435,5.5233536037432955,7.09576895929758,2.3774465939077674
1590,Warehouse,GREATER,1904,1.0,4.0,0.0,55.0,47.55066,-122.31787,4.86248320619409,6.175644538464714,1.0944711286416449
1591,ECOLE,EAST,2009,1.0,2.0,0.0,86.0,47.524006505,-122.2717249,5.1420921166844655,6.682139138572319,2.083351053298318
1592,RESIDENCE,GREATER,2004,1.0,3.0,0.0,27.0,47.5823178,-122.3295842,4.3413751636446944,6.189834373673472,1.5844504741596217
1593,Warehouse,EAST,1940,1.0,0.0,0.0,67.0,47.684192245,-122.26205478,5.585203460746401,7.184945493474782,2.601135227920476
1594,SOIN,EAST,1960,1.0,0.0,0.0,44.0,47.682297465000005,-122.26230994,4.481256257553046,6.318495261475093,1.4800530322126286
1595,BUREAU,EAST,1960,1.0,0.0,0.0,26.5,47.682367465,-122.26296822,4.341058434895962,6.58412398007451,2.1502052259920648
1596,BUREAU,DOWNTOWN,1985,1.0,6.0,0.0,74.0,47.6015079,-122.333788005,4.85696898979125,6.638109611919782,1.481425385462535
1597,RESIDENCE,EAST,1916,1.0,2.0,59401.0,30.0,47.622338400000004,-122.320959415,5.148673592003027,6.7872252630356105,1.7442365079796596
1598,RESIDENCE,GREATER,1966,1.0,1.0,0.0,72.0,47.57910641,-122.3199294,4.94179954162426,6.9389536027199945,2.4390799398688707
1599,BOUTIQUE,NORTH,2011,1.0,1.0,0.0,74.5,47.71828492,-122.31210122499999,4.710963118995275,7.0672253080262815,2.4777615665264108
1600,BUREAU,LAKE,1993,1.0,1.0,0.0,59.0,47.647692845,-122.3335396,4.419344333673843,6.236875540561167,1.0803542861462148
1601,OTHER,GREATER,1906,1.0,2.0,0.0,72.0,47.552179145,-122.31616528,4.593418993965913,5.373873880657316,0.21527938476137873
1602,OTHER,CENTRAL,1968,1.0,1.0,0.0,72.0,47.60665314,-122.3013448,4.330413773349191,6.7043252002168625,2.1756832181676673
1603,Laboratoire,EAST,2000,1.0,8.0,0.0,72.0,47.604070655,-122.3229049,5.250420002308894,7.722534206575259,3.3980613334734207
1604,BUREAU,GREATER,2005,1.0,4.0,0.0,72.0,47.57526974,-122.32295175,5.2099357010555885,7.600210172143779,2.69963446351081
1605,BOUTIQUE,MAGQUEE,2003,1.0,4.0,0.0,23.0,47.62391213,-122.35760156500001,4.531440595250219,6.956274761111498,1.986794977862357
1606,BUREAU,LAKE,2012,1.0,11.0,95215.5,97.5,47.62012157,-122.336106715,5.721334855824118,7.23131106156058,2.1827354786091355
1607,RESIDENCE,DOWNTOWN,1902,1.0,6.0,0.0,97.0,47.601207605,-122.33518925,4.870468283786142,6.138061478088923,0.9813314353340188
1608,Warehouse,EAST,1988,1.0,2.0,0.0,99.0,47.51098,-122.27817,4.65991620006985,6.1887017903500015,1.1903316981702914
1609,ECOLE,MAGQUEE,1952,1.0,1.0,0.0,65.0,47.64166106,-122.3985587,5.064835960415676,6.8023748803870285,2.4423229557455746
1610,OTHER,EAST,1929,7.5,0.0,0.0,72.0,47.682649375,-122.26104755,5.700729670223037,7.252145189619296,2.7070581553463633
1611,OTHER,WEST,2012,1.0,2.0,0.0,72.0,47.71280838,-122.33642085,4.728962179713866,7.4838956434859405,2.7836636822150194
1612,BUREAU,GREATER,2012,1.0,6.0,22541.5,77.0,47.589593605000005,-122.33471077,5.19685294676045,6.9615090987807156,1.8580064155976161
1613,RESIDENCE,EAST,2012,1.0,5.0,0.0,90.0,47.65642,-122.31475,5.135952740886512,6.797639164184732,2.244178125022544
1614,RESIDENCE,EAST,2012,1.0,7.0,0.0,72.0,47.65599,-122.31385,5.2838866790786705,6.942881570061421,2.2832333648887535
1615,OTHER,GREATER,2012,1.5,2.0,0.0,72.0,47.532450025,-122.33303409999999,5.137157811490028,6.735253412472526,1.5785704755817294
1616,OTHER,EAST,2012,1.0,7.0,0.0,72.0,47.60979878,-122.32663957,5.4272750777026655,7.629158544326637,3.195836952053476
1617,SOIN,EAST,2013,1.0,8.0,0.0,70.5,47.661703880000005,-122.2842779,5.518513939877887,7.724726533168711,3.208181268228123
1618,BOUTIQUE,MAGQUEE,1918,1.0,3.0,6519.0,67.0,47.625015000000005,-122.356348735,4.641791287426654,6.577643143710241,2.1340642334226385
1619,OTHER,WEST,1987,1.0,6.0,0.0,72.0,47.559748885000005,-122.38460535,5.165431302632642,7.07058381300705,2.5156085446577547
1620,BOUTIQUE,WEST,2011,1.0,1.0,0.0,79.0,47.580005875,-122.38614960999999,4.868077002915068,7.171393596777019,2.561605241494102
1621,BUREAU,DOWNTOWN,1988,1.0,13.0,149326.0,84.5,47.61143531,-122.34399355,5.551652932556094,7.151611820445109,2.1627157938179042
1622,CULTE,EAST,2008,1.0,2.0,0.0,36.0,47.670762055,-122.27072325,4.846905900360398,6.269598415680939,1.703620351348826
1623,OTHER,DOWNTOWN,1975,1.0,7.0,35120.0,100.0,47.614457830000006,-122.339652285,4.957506722119714,7.566440449962881,2.4097626371483427
1624,Laboratoire,LAKE,2013,1.0,8.0,114010.0,72.0,47.62358170500001,-122.34137889,5.5309561718483256,7.638165027715649,3.0439328782103576
1625,BUREAU,CENTRAL,2013,1.0,6.0,0.0,100.0,47.61434963,-122.3124641,4.622514504672569,5.75010631282008,0.5932860670204573
1626,BUREAU,MAGQUEE,2013,1.0,3.0,28217.0,100.0,47.634669775,-122.37667475,4.971649804569755,6.136774438868173,0.979997419164208
1627,BUREAU,DOWNTOWN,2013,1.0,3.0,7494.5,69.5,47.596933535000005,-122.3127736,4.803544421460289,6.3893644865863255,1.2954988936753575
1628,HOTEL,BALLARD,2013,1.0,4.0,11474.0,59.5,47.666259624999995,-122.382572735,4.795052332444223,6.551541198941626,1.3948194716011388
1629,SOIN,CENTRAL,2013,1.0,6.0,3500.0,26.5,47.618727559999996,-122.30346712,4.90203010193198,6.872157387533356,2.2560203416923272
1630,ECOLE,WEST,2014,1.0,2.0,0.0,77.0,47.731626500000004,-122.32704575,4.689530834330038,6.281742480248316,1.5316461837128688
1631,ECOLE,EAST,2014,1.0,2.0,0.0,44.5,47.61394598,-122.32653397,4.5536403362313544,6.389750413124347,1.6890263543280595
1632,OTHER,MAGQUEE,2002,7.0,4.0,376000.0,72.0,47.62811223,-122.3742647,5.907690767324928,8.19757406956463,3.683934542323218
1633,OTHER,MAGQUEE,1962,1.0,1.0,0.0,72.0,47.620663635,-122.3523524,4.4623979978989565,6.378876469369457,1.7149787158233032
1634,OTHER,EAST,2013,1.0,6.0,119626.0,72.0,47.66191079,-122.298534535,5.490522557362066,7.411884259668497,2.9057150103041067
1635,BUREAU,GREATER,2014,1.0,7.0,73343.5,100.0,47.58911359,-122.33450819000001,5.517471822835798,6.5790595342305025,1.5874030820883434
1636,OTHER,GREATER,2014,1.0,2.0,0.0,72.0,47.58432712,-122.322742,4.755783415629643,5.774429463388179,1.266780161580214
1637,ECOLE,GREATER,2007,5.0,2.0,0.0,72.0,47.542053145,-122.32472519,5.175674136101986,6.794461702194923,2.0151710218726455
1638,OTHER,DELRIDGE,2010,1.0,2.0,0.0,72.0,47.513781505,-122.34324415,4.645048733409894,6.145013505221316,1.5429367879578122
1639,OTHER,EAST,2013,1.0,1.0,0.0,72.0,47.524608995,-122.271142705,4.707326707014612,7.115689973103875,2.7009454904227805
1640,BUREAU,EAST,1912,1.0,2.0,0.0,72.0,47.6144225,-122.32174,4.756720514197095,6.367775736838764,1.482776755558056
1641,ECOLE,EAST,1993,1.0,2.0,0.0,72.0,47.61699208,-122.3206175,4.998978206889832,6.530672710096617,1.9111388755191236
1642,ECOLE,EAST,1925,1.0,3.0,0.0,72.0,47.61712629,-122.32170110000001,5.63179572959333,7.56459046435767,3.102771607283759
1643,SOIN,EAST,1920,1.0,8.0,0.0,85.5,47.609850045,-122.32759060000001,5.573412391641062,8.05520545332354,3.695931601061932
1644,SOIN,DOWNTOWN,1989,1.0,3.0,78000.0,72.0,47.608965420000004,-122.34213375,5.259416044394939,6.501668903286072,1.8064844027985627
1645,BOUTIQUE,BALLARD,2010,1.0,8.0,0.0,54.0,47.670457825,-122.38699265,4.6148761332650095,6.863928056239711,1.896777244478942
1646,OTHER,GREATER,2014,1.0,1.0,0.0,72.0,47.59523779,-122.32314364999999,4.322074505773784,5.962922228985383,1.0613110611460492
1647,OTHER,EAST,2009,1.0,0.0,0.0,72.0,47.551813535,-122.303226185,4.604927703428446,6.312978354571886,1.6691222371389527
1648,ECOLE,EAST,1900,111.0,0.0,0.0,72.0,47.65644,-122.31041,6.9694231815999235,8.941473523133858,4.046907021968518
1649,ECOLE,EAST,1969,1.0,4.0,0.0,72.0,47.65395,-122.30584,4.769222193200082,6.69903227769983,1.4138025167693515
1650,RESIDENCE,EAST,2011,1.0,0.0,0.0,91.0,47.65718,-122.31632,5.246067519239912,6.692555676965992,2.01556930642988
1651,ECOLE,EAST,1998,1.0,6.0,0.0,72.0,47.65356,-122.30613,5.307560214621736,7.709001056244882,2.2998993595463255
1652,RESIDENCE,EAST,1953,1.0,0.0,0.0,19.0,47.65577,-122.3153,5.222693065425045,7.203192289547813,2.6406801532776654
1653,RESIDENCE,EAST,1970,1.0,0.0,0.0,16.0,47.65447,-122.31733,4.951298654016089,6.8426656755065824,1.6860102913152855
1654,RESIDENCE,EAST,2011,1.0,0.0,0.0,69.0,47.65176,-122.30756,4.986950787858516,6.590411839796064,1.7952541825808828
1655,BUREAU,LAKE,2014,1.0,6.0,84597.5,99.0,47.623593299999996,-122.33954588,5.630611928059219,7.2187962028381545,2.326724222650009
1656,Warehouse,EAST,2014,1.0,4.0,14004.0,72.0,47.5705393,-122.29139575,5.006808208492579,5.9516134883464815,1.0447476698237552
1657,OTHER,EAST,2014,1.0,3.0,42099.0,72.0,47.66412548,-122.3166397,4.526959255342246,6.144436674107712,0.9878867973587286
1658,BUREAU,EAST,2015,1.0,5.0,0.0,72.0,47.61371,-122.31774,4.578329707862898,6.370456185336809,1.8129801660394804
1659,BUREAU,MAGQUEE,2015,1.0,10.0,0.0,72.0,47.62906,-122.34259,5.710807623876454,7.273250566600701,2.3307991908366485
1660,HOTEL,DOWNTOWN,2015,1.0,14.0,0.0,89.0,47.61665,-122.33261,5.16021033879828,6.742337981206624,1.7017406324372124
1661,BUREAU,LAKE,2014,1.0,12.0,163260.0,99.0,47.62146,-122.33976,5.68187592905013,7.1044894671487135,2.1677307517064803
1662,RESIDENCE,MAGQUEE,2014,1.0,2.0,0.0,84.0,47.661719375000004,-122.38699345,4.407084835757767,5.798119673286559,0.6414741105040995
1663,OTHER,GREATER,2015,1.0,2.0,0.0,72.0,47.58542,-122.32185,5.03356849619214,6.698265311278593,1.9636934052380188
1664,BUREAU,LAKE,2015,1.0,12.0,166208.0,98.0,47.62263,-122.33976,5.684303950814105,7.14608578297403,2.305609289566193
1665,BUREAU,LAKE,2014,1.0,13.0,197659.0,98.0,47.62251,-122.3339,5.729729167697903,7.121856822372542,2.3894496126800724
1666,HOTEL,LAKE,2014,1.0,4.0,41539.0,72.0,47.65476,-122.34732,5.1031980222150475,6.781209435751859,2.117337595095921
1667,Warehouse,GREATER,1955,1.0,1.0,4222.0,37.0,47.54425,-122.31776,4.716712668497517,6.557008318944885,2.197831693328903
1668,BUREAU,GREATER,1929,1.0,2.0,0.0,9.0,47.53161,-122.29944,4.39776625612645,6.645486180610144,2.129689892199301
1669,OTHER,EAST,2013,1.0,1.0,0.0,72.0,47.68109,-122.2618,4.857332496431268,6.466241666841203,1.8302678009336417
1670,ECOLE,GREATER,2015,1.0,3.0,0.0,77.0,47.58831,-122.3065,4.653212513775344,6.122534598996178,0.9656719712201067
1671,RESIDENCE,LAKE,2015,1.0,6.0,85028.0,72.0,47.62497,-122.33883,5.5381840008582675,7.595100502935849,3.0000260568872155
1672,ECOLE,EAST,1962,1.0,1.0,0.0,72.0,47.66127,-122.31256,4.832968510648727,6.502538991031945,1.3457656931144881
1673,RESIDENCE,NORTH,2005,1.0,1.0,0.0,72.0,47.70541,-122.32232,4.314204405542848,5.804115910254683,0.6473829701146199
1674,OTHER,CENTRAL,2013,1.0,1.0,0.0,72.0,47.59905,-122.29787,4.067628716728246,5.929957021580392,1.4650852875574327
1675,OTHER,BALLARD,2010,1.0,1.0,0.0,72.0,47.6933,-122.37717,4.078021580520386,5.8939963175647385,1.3617278360175928
1676,OTHER,NORTH,1949,1.0,1.0,0.0,72.0,47.72126,-122.29735,4.052501563413781,5.810007497185405,1.1574567681342256
1677,OTHER,BALLARD,1911,1.0,1.0,0.0,72.0,47.67295,-122.39228,4.225180008177683,5.971561804306441,1.3932241163612973
1678,OTHER,BALLARD,1972,1.0,1.0,0.0,72.0,47.67734,-122.37624,4.106156886966839,6.709041599463627,2.334815512506212
1679,BUREAU,MAGQUEE,1952,1.0,1.0,0.0,75.0,47.63572,-122.37525,4.135482491335711,5.701280968793868,0.5440680443502757
1680,OTHER,EAST,1912,1.0,1.0,0.0,72.0,47.63228,-122.31574,4.370050237074868,6.776428466023485,2.4136685062824736
